trip_id,driver_id,date,duration_seconds,distance_meters,city
T-6029,D-121,2018-02-15,548,4688.885433773735,Philadelphia (PA)
T-6030,D-121,2017-12-26,953,10650.882040655091,Philadelphia (PA)
T-6031,D-121,2017-12-14,403,2632.09186661127,Philadelphia (PA)
T-6032,D-121,2018-01-29,445,5635.806654857633,Philadelphia (PA)
T-6033,D-121,2018-02-20,953,5903.538770695293,Philadelphia (PA)
T-6034,D-121,2018-01-10,879,5880.226716605711,Philadelphia (PA)
T-6035,D-121,2018-01-08,941,6510.756260861855,Philadelphia (PA)
T-6036,D-121,2018-02-12,850,6099.96085763712,Philadelphia (PA)
T-6037,D-121,2018-01-19,761,6001.873229580166,Philadelphia (PA)
T-6038,D-121,2018-02-09,665,5667.114557507354,Philadelphia (PA)
T-6039,D-121,2017-11-19,700,3206.5466898765662,Philadelphia (PA)
T-6040,D-121,2018-02-02,335,3219.915049955081,Philadelphia (PA)
T-6041,D-121,2018-01-02,940,6699.140454123153,Philadelphia (PA)
T-6042,D-121,2018-01-09,942,6037.721460762099,Philadelphia (PA)
T-6043,D-121,2018-01-25,965,6860.113721445398,Philadelphia (PA)
T-6044,D-121,2017-12-24,370,4026.969317421474,Philadelphia (PA)
T-6045,D-121,2017-12-17,625,7101.070524390269,Philadelphia (PA)
T-6046,D-121,2018-01-20,675,9153.333062317695,Philadelphia (PA)
T-6047,D-121,2017-11-20,907,9745.296072539872,Philadelphia (PA)
T-6048,D-121,2018-02-05,652,5116.989474157527,Philadelphia (PA)
T-6049,D-121,2017-12-24,372,3132.13263397193,Philadelphia (PA)
T-6050,D-121,2017-12-25,1097,11250.689006527024,Philadelphia (PA)
T-6051,D-122,2018-02-09,927,20984.4620679321,Philadelphia (PA)
T-6052,D-122,2017-12-21,1116,21921.6680923699,Philadelphia (PA)
T-6053,D-122,2018-01-31,893,18547.61881906361,Philadelphia (PA)
T-6054,D-122,2018-01-18,2980,36493.37008933061,Philadelphia (PA)
T-6055,D-122,2017-11-15,803,18625.768322292315,Philadelphia (PA)
T-6056,D-122,2018-03-05,684,4571.713904253948,Philadelphia (PA)
T-6057,D-122,2018-01-22,896,20102.725169572124,Philadelphia (PA)
T-6058,D-122,2018-02-26,1626,21988.046811931377,Philadelphia (PA)
T-6059,D-122,2017-11-19,3978,50208.95812512665,Philadelphia (PA)
T-6060,D-122,2018-02-21,956,19359.24026800627,Philadelphia (PA)
T-6061,D-122,2018-02-20,1192,17191.952541439656,Philadelphia (PA)
T-6062,D-122,2018-01-18,1769,29357.33166936987,Philadelphia (PA)
T-6063,D-122,2017-11-15,606,12155.466593774485,Philadelphia (PA)
T-6064,D-122,2017-12-23,886,15375.332426396177,Philadelphia (PA)
T-6065,D-122,2018-02-17,4651,85471.01000610707,Philadelphia (PA)
T-6066,D-122,2017-12-29,748,19373.12503682993,Philadelphia (PA)
T-6067,D-122,2018-02-09,1025,20480.744629466168,Philadelphia (PA)
T-6068,D-122,2018-01-22,688,5434.742801033273,Philadelphia (PA)
T-6069,D-122,2018-01-23,1384,18083.206218417472,Philadelphia (PA)
T-6070,D-122,2018-03-06,1046,21834.52752633397,Philadelphia (PA)
T-6071,D-122,2018-01-22,1346,22372.75765134645,Philadelphia (PA)
T-6072,D-122,2017-12-19,950,19112.69462367212,Philadelphia (PA)
T-6073,D-122,2018-01-28,2163,47813.55818177739,Philadelphia (PA)
T-6074,D-122,2017-12-17,2706,66729.20480932253,Philadelphia (PA)
T-6075,D-122,2018-02-15,770,13848.261850449324,Philadelphia (PA)
T-6076,D-122,2018-02-17,2660,49649.75314952326,Philadelphia (PA)
T-6077,D-122,2018-01-11,2049,23056.32208980064,Philadelphia (PA)
T-6078,D-122,2018-02-15,845,9112.131919797126,Philadelphia (PA)
T-6079,D-122,2018-01-31,1081,21752.699100760965,Philadelphia (PA)
T-6080,D-122,2018-02-26,594,8328.162468357963,Philadelphia (PA)
T-6081,D-122,2018-02-26,1069,22358.172609247868,Philadelphia (PA)
T-6082,D-122,2017-11-28,2424,27308.183318116324,Philadelphia (PA)
T-6083,D-122,2017-11-30,1280,17333.168828137525,Philadelphia (PA)
T-6084,D-122,2017-12-31,865,20540.56427363338,Philadelphia (PA)
T-6085,D-122,2017-11-22,1000,21715.02785422833,Philadelphia (PA)
T-6086,D-122,2017-11-20,1515,20535.610981153404,Philadelphia (PA)
T-6087,D-122,2017-11-20,715,17157.05966258651,Philadelphia (PA)
T-6088,D-122,2018-01-31,1336,9017.429005276892,Philadelphia (PA)
T-6089,D-122,2017-12-25,5303,109638.34740879116,Philadelphia (PA)
T-6090,D-122,2018-02-28,807,20333.264680182667,Philadelphia (PA)
T-6091,D-122,2017-11-24,345,1167.704352247721,Philadelphia (PA)
T-6092,D-122,2017-12-17,3895,106418.89862359024,Philadelphia (PA)
T-6093,D-122,2018-02-21,995,11564.024025603943,Philadelphia (PA)
T-6094,D-122,2018-01-29,760,18949.47572005484,Philadelphia (PA)
T-6095,D-122,2018-03-06,1117,28845.242636664298,Philadelphia (PA)
T-6096,D-122,2017-12-29,678,15423.022687143834,Philadelphia (PA)
T-6097,D-122,2018-02-15,2148,33501.24565022216,Philadelphia (PA)
T-6098,D-122,2017-12-26,896,18376.07831758899,Philadelphia (PA)
T-6099,D-122,2018-02-05,790,17744.034884364013,Philadelphia (PA)
T-6100,D-122,2017-12-31,743,19404.72561107836,Philadelphia (PA)
T-6101,D-123,2018-03-23,1013,17190.9731143957,Philadelphia (PA)
T-6102,D-123,2018-04-26,337,6170.887508785288,Philadelphia (PA)
T-6103,D-123,2018-01-10,1210,16354.171621614418,Philadelphia (PA)
T-6104,D-123,2018-02-09,917,15067.993155608236,Philadelphia (PA)
T-6105,D-123,2018-04-28,954,14262.76663149894,Philadelphia (PA)
T-6106,D-123,2018-02-26,341,4981.633483061292,Philadelphia (PA)
T-6107,D-123,2018-01-21,459,6259.495701659335,Philadelphia (PA)
T-6108,D-123,2018-04-02,438,8747.343452557596,Philadelphia (PA)
T-6109,D-123,2018-04-30,331,6139.077949917302,Philadelphia (PA)
T-6110,D-123,2018-03-02,1744,12263.121547831108,Philadelphia (PA)
T-6111,D-123,2018-03-04,975,17868.376889188956,Philadelphia (PA)
T-6112,D-123,2018-02-08,801,14184.816727508094,Philadelphia (PA)
T-6113,D-123,2018-02-25,641,10611.939097531618,Philadelphia (PA)
T-6114,D-123,2018-01-26,815,14889.005055905656,Philadelphia (PA)
T-6115,D-123,2018-04-09,682,13125.747221052136,Philadelphia (PA)
T-6116,D-123,2018-02-27,440,5534.415516434571,Philadelphia (PA)
T-6117,D-123,2018-03-31,415,4113.394324171602,Philadelphia (PA)
T-6118,D-123,2018-03-22,1000,11034.030560703246,Philadelphia (PA)
T-6119,D-123,2018-03-07,1434,21241.1590091724,Philadelphia (PA)
T-6120,D-123,2018-04-30,1496,24693.84012209378,Philadelphia (PA)
T-6121,D-123,2018-04-30,999,21410.187074301564,Philadelphia (PA)
T-6122,D-123,2018-02-16,1383,27846.99231858033,Philadelphia (PA)
T-6123,D-123,2018-01-15,960,16241.949975298534,Philadelphia (PA)
T-6124,D-123,2018-03-22,513,6387.578973411708,Philadelphia (PA)
T-6125,D-123,2018-03-16,739,13717.441391999702,Philadelphia (PA)
T-6126,D-123,2018-02-14,761,13512.96890428437,Philadelphia (PA)
T-6127,D-123,2018-03-14,391,2609.8329026541046,Philadelphia (PA)
T-6128,D-123,2018-01-15,867,14228.206743350329,Philadelphia (PA)
T-6129,D-123,2018-02-15,612,11586.186713647612,Philadelphia (PA)
T-6130,D-123,2018-02-19,1090,17323.14905460272,Philadelphia (PA)
T-6131,D-123,2018-01-21,501,8267.580402631256,Philadelphia (PA)
T-6132,D-123,2018-04-25,631,12826.354148969607,Philadelphia (PA)
T-6133,D-123,2018-03-20,1063,15076.658989056246,Philadelphia (PA)
T-6134,D-123,2018-04-23,2670,37942.67117475061,Philadelphia (PA)
T-6135,D-123,2018-03-29,1131,17472.358854590228,Philadelphia (PA)
T-6136,D-123,2018-04-28,1008,13086.98623304411,Philadelphia (PA)
T-6137,D-123,2018-04-02,720,9673.048229783835,Philadelphia (PA)
T-6138,D-123,2018-02-23,915,15169.355002935414,Philadelphia (PA)
T-6139,D-123,2018-04-16,529,10610.22350805756,Philadelphia (PA)
T-6140,D-123,2018-02-16,906,14194.713847915024,Philadelphia (PA)
T-6141,D-123,2018-04-05,308,8576.376031981661,Philadelphia (PA)
T-6142,D-123,2018-01-13,2024,42812.42180640912,Philadelphia (PA)
T-6143,D-123,2018-04-06,679,13018.515910881011,Philadelphia (PA)
T-6144,D-123,2018-01-25,669,11977.965715944643,Philadelphia (PA)
T-6145,D-123,2018-02-16,1012,15254.412825576765,Philadelphia (PA)
T-6146,D-123,2018-01-24,731,13794.668850816306,Philadelphia (PA)
T-6147,D-123,2018-04-06,373,7238.86563723665,Philadelphia (PA)
T-6148,D-123,2018-02-12,904,15241.2403878826,Philadelphia (PA)
T-6149,D-123,2018-03-09,909,15538.847778629688,Philadelphia (PA)
T-6150,D-123,2018-04-29,314,3615.0218960182033,Philadelphia (PA)
T-6151,D-124,2018-06-02,1181,15263.673200635298,Philadelphia (PA)
T-6152,D-124,2018-04-11,1076,14117.837161238478,Philadelphia (PA)
T-6153,D-124,2018-03-06,448,4213.720814370528,Philadelphia (PA)
T-6154,D-124,2018-06-08,805,14429.92810000386,Philadelphia (PA)
T-6155,D-124,2018-02-24,425,5451.366482266342,Philadelphia (PA)
T-6156,D-124,2018-03-25,9841,246532.4724833984,Philadelphia (PA)
T-6157,D-124,2018-05-04,598,6624.628558767236,Philadelphia (PA)
T-6158,D-124,2018-06-01,972,9181.850250428748,Philadelphia (PA)
T-6159,D-124,2018-02-14,1206,16403.930366030963,Philadelphia (PA)
T-6160,D-124,2018-04-06,780,15031.424151054483,Philadelphia (PA)
T-6161,D-124,2018-04-10,848,14704.194297332591,Philadelphia (PA)
T-6162,D-124,2018-02-28,1091,14357.726776486148,Philadelphia (PA)
T-6163,D-124,2018-03-14,739,11512.809036623965,Philadelphia (PA)
T-6164,D-124,2018-05-16,1361,16922.33327454017,Philadelphia (PA)
T-6165,D-124,2018-03-01,820,10536.76400682688,Philadelphia (PA)
T-6166,D-124,2018-04-07,1134,14239.169814837096,Philadelphia (PA)
T-6167,D-124,2018-05-02,1346,15956.407578466837,Philadelphia (PA)
T-6168,D-124,2018-04-13,627,10610.16564984064,Philadelphia (PA)
T-6169,D-124,2018-05-04,408,5433.381232341696,Philadelphia (PA)
T-6170,D-124,2018-06-10,542,6200.037277041775,Philadelphia (PA)
T-6171,D-124,2018-06-07,1383,14760.50339020273,Philadelphia (PA)
T-6172,D-124,2018-04-04,1065,15167.73767889325,Philadelphia (PA)
T-6173,D-124,2018-04-21,371,5575.930396333311,Philadelphia (PA)
T-6174,D-124,2018-03-11,834,11070.43223010972,Philadelphia (PA)
T-6175,D-124,2018-05-21,946,12826.150053281712,Philadelphia (PA)
T-6176,D-124,2018-02-26,673,11675.537008125508,Philadelphia (PA)
T-6177,D-124,2018-02-21,1189,15461.777974887693,Philadelphia (PA)
T-6178,D-124,2018-03-05,1264,14010.67331940864,Philadelphia (PA)
T-6179,D-124,2018-05-09,893,13869.022710351588,Philadelphia (PA)
T-6180,D-124,2018-06-02,1034,11103.455263435146,Philadelphia (PA)
T-6181,D-124,2018-04-30,1117,14450.017411619225,Philadelphia (PA)
T-6182,D-124,2018-02-14,1051,15786.72886238853,Philadelphia (PA)
T-6183,D-124,2018-04-10,573,5900.374371629286,Philadelphia (PA)
T-6184,D-124,2018-04-13,1050,13992.522449222724,Philadelphia (PA)
T-6185,D-124,2018-03-06,318,4143.359936016641,Philadelphia (PA)
T-6186,D-124,2018-04-09,1302,14728.311225855625,Philadelphia (PA)
T-6187,D-124,2018-04-09,791,12830.48727078337,Philadelphia (PA)
T-6188,D-124,2018-02-16,700,14128.76939173755,Philadelphia (PA)
T-6189,D-124,2018-02-19,1168,14909.467743992083,Philadelphia (PA)
T-6190,D-124,2018-03-09,1083,13067.750486813467,Philadelphia (PA)
T-6191,D-124,2018-05-07,1443,14791.42746693757,Philadelphia (PA)
T-6192,D-124,2018-02-17,397,5365.721904058432,Philadelphia (PA)
T-6193,D-124,2018-05-23,1680,20462.09463807467,Philadelphia (PA)
T-6194,D-124,2018-04-11,1066,14086.99891748228,Philadelphia (PA)
T-6195,D-124,2018-02-12,965,13901.863460035494,Philadelphia (PA)
T-6196,D-124,2018-06-10,880,10727.050906828914,Philadelphia (PA)
T-6197,D-124,2018-05-26,376,5782.370594973832,Philadelphia (PA)
T-6198,D-124,2018-06-01,632,6589.216510581689,Philadelphia (PA)
T-6199,D-124,2018-05-16,1818,18898.85559091116,Philadelphia (PA)
T-6200,D-124,2018-05-23,1156,14193.240827377776,Philadelphia (PA)
T-6201,D-125,2018-03-05,380,4103.084992799952,Philadelphia (PA)
T-6202,D-125,2018-05-04,485,5474.617814241367,Philadelphia (PA)
T-6203,D-125,2018-03-18,1029,22133.70408582405,Philadelphia (PA)
T-6204,D-125,2018-01-11,1215,28618.622682521946,Philadelphia (PA)
T-6205,D-125,2018-07-01,1118,25874.505069002364,Philadelphia (PA)
T-6206,D-125,2018-05-23,591,5512.24743809831,Philadelphia (PA)
T-6207,D-125,2018-06-18,453,2542.877951222721,Philadelphia (PA)
T-6208,D-125,2018-06-26,772,17769.96286984542,Philadelphia (PA)
T-6209,D-125,2018-02-05,1150,23271.793561367675,Philadelphia (PA)
T-6210,D-125,2018-02-17,348,3070.681546608822,Philadelphia (PA)
T-6211,D-125,2018-03-17,418,11250.966867537893,Philadelphia (PA)
T-6212,D-125,2018-02-28,411,4762.3206710402455,Philadelphia (PA)
T-6213,D-125,2018-01-02,304,3717.29945384397,Philadelphia (PA)
T-6214,D-125,2018-02-17,566,4536.049345362074,Philadelphia (PA)
T-6215,D-125,2018-03-08,415,3696.610421102189,Philadelphia (PA)
T-6216,D-125,2018-02-25,1584,23063.40346860529,Philadelphia (PA)
T-6217,D-125,2018-06-15,527,5296.190673804709,Philadelphia (PA)
T-6218,D-125,2018-02-21,659,16218.613191968772,Philadelphia (PA)
T-6219,D-125,2018-03-23,1057,21995.186639690968,Philadelphia (PA)
T-6220,D-125,2018-02-04,585,9685.548411194424,Philadelphia (PA)
T-6221,D-125,2018-06-08,381,4093.9823395333774,Philadelphia (PA)
T-6222,D-125,2018-03-19,396,3251.038814852343,Philadelphia (PA)
T-6223,D-125,2018-05-12,406,4398.06757610942,Philadelphia (PA)
T-6224,D-125,2018-02-10,376,3616.536109900893,Philadelphia (PA)
T-6225,D-125,2018-03-04,1587,15806.6353893622,Philadelphia (PA)
T-6226,D-125,2018-02-14,400,3813.759140076928,Philadelphia (PA)
T-6227,D-125,2018-01-31,393,4066.078128513685,Philadelphia (PA)
T-6228,D-125,2018-04-03,650,4921.825303016355,Philadelphia (PA)
T-6229,D-125,2018-01-30,326,3255.4200688741025,Philadelphia (PA)
T-6230,D-125,2018-04-04,362,3907.4423437235446,Philadelphia (PA)
T-6231,D-125,2018-01-19,318,3091.725044941257,Philadelphia (PA)
T-6232,D-125,2018-05-12,337,4212.572160032384,Philadelphia (PA)
T-6233,D-125,2018-05-03,539,4481.274275656587,Philadelphia (PA)
T-6234,D-125,2018-03-01,945,25466.370888850783,Philadelphia (PA)
T-6235,D-125,2018-06-15,1038,22244.23823027823,Philadelphia (PA)
T-6236,D-125,2018-03-14,417,4667.117737362594,Philadelphia (PA)
T-6237,D-125,2018-01-13,684,6580.66191207764,Philadelphia (PA)
T-6238,D-125,2018-02-10,1284,27168.374978894557,Philadelphia (PA)
T-6239,D-125,2018-04-24,2038,35300.45839007239,Philadelphia (PA)
T-6240,D-125,2018-03-29,325,4041.750997643392,Philadelphia (PA)
T-6241,D-125,2018-07-02,915,21927.679333809785,Philadelphia (PA)
T-6242,D-125,2018-06-28,446,3970.530159305816,Philadelphia (PA)
T-6243,D-125,2018-05-19,1053,26821.320122552333,Philadelphia (PA)
T-6244,D-125,2018-03-05,431,4772.691222783769,Philadelphia (PA)
T-6245,D-125,2018-03-29,544,4821.203654688618,Philadelphia (PA)
T-6246,D-125,2018-04-26,1132,27486.675054233427,Philadelphia (PA)
T-6247,D-125,2018-05-02,1289,27554.22163967801,Philadelphia (PA)
T-6248,D-125,2017-12-31,1359,10757.242959258232,Philadelphia (PA)
T-6249,D-125,2018-06-04,357,3021.970365976448,Philadelphia (PA)
T-6250,D-125,2018-04-26,412,4446.819302416499,Philadelphia (PA)
T-6251,D-126,2018-05-09,1567,16584.7310009367,Philadelphia (PA)
T-6252,D-126,2018-03-15,1851,18574.205484043858,Philadelphia (PA)
T-6253,D-126,2018-06-04,7993,194692.99325071447,Philadelphia (PA)
T-6254,D-126,2018-06-07,2642,40321.58422796885,Philadelphia (PA)
T-6255,D-126,2018-03-24,396,5165.489757914391,Philadelphia (PA)
T-6256,D-126,2018-06-10,524,8042.901721636968,Philadelphia (PA)
T-6257,D-126,2018-03-27,914,13060.525623597196,Philadelphia (PA)
T-6258,D-126,2018-04-28,4890,107830.44313994193,Philadelphia (PA)
T-6259,D-126,2018-05-12,632,7769.679482582409,Philadelphia (PA)
T-6260,D-126,2018-05-26,1290,22602.42118370682,Philadelphia (PA)
T-6261,D-126,2018-06-08,2364,48700.86749852504,Philadelphia (PA)
T-6262,D-126,2018-03-19,1389,15832.472278872152,Philadelphia (PA)
T-6263,D-126,2018-03-13,816,9866.83257880902,Philadelphia (PA)
T-6264,D-126,2018-06-22,2432,27428.045811631186,Philadelphia (PA)
T-6265,D-126,2018-04-14,1369,35240.98149209727,Philadelphia (PA)
T-6266,D-126,2018-05-10,2903,35755.799964960126,Philadelphia (PA)
T-6267,D-126,2018-06-17,991,17336.480972410463,Philadelphia (PA)
T-6268,D-126,2018-03-10,1778,37256.9168281528,Philadelphia (PA)
T-6269,D-126,2018-03-13,844,8308.644729349668,Philadelphia (PA)
T-6270,D-126,2018-02-28,899,9998.932104763862,Philadelphia (PA)
T-6271,D-126,2018-04-10,2926,51679.9267189325,Philadelphia (PA)
T-6272,D-126,2018-06-21,1347,17070.247837400937,Philadelphia (PA)
T-6273,D-126,2018-06-08,1412,33189.56395302793,Philadelphia (PA)
T-6274,D-126,2018-05-05,502,6843.6808077187,Philadelphia (PA)
T-6275,D-126,2018-06-21,952,10786.49499122374,Philadelphia (PA)
T-6276,D-126,2018-06-24,642,7852.599385471315,Philadelphia (PA)
T-6277,D-126,2018-03-20,884,15113.866199488211,Philadelphia (PA)
T-6278,D-126,2018-03-23,811,9980.206566351288,Philadelphia (PA)
T-6279,D-126,2018-04-13,1888,40209.022535247,Philadelphia (PA)
T-6280,D-126,2018-04-24,1147,14786.833060321189,Philadelphia (PA)
T-6281,D-126,2018-06-17,1963,23015.72566484785,Philadelphia (PA)
T-6282,D-126,2018-03-08,1654,33521.65655026003,Philadelphia (PA)
T-6283,D-126,2018-04-02,1070,15152.080670875255,Philadelphia (PA)
T-6284,D-126,2018-06-09,533,8201.031678938894,Philadelphia (PA)
T-6285,D-126,2018-04-05,1686,17287.21807712909,Philadelphia (PA)
T-6286,D-126,2018-04-13,952,8654.00058246001,Philadelphia (PA)
T-6287,D-126,2018-04-17,1216,15229.154162632018,Philadelphia (PA)
T-6288,D-126,2018-03-14,3224,50525.95206399836,Philadelphia (PA)
T-6289,D-126,2018-04-04,890,13620.971025111829,Philadelphia (PA)
T-6290,D-126,2018-05-04,1155,14136.36661677804,Philadelphia (PA)
T-6291,D-126,2018-04-17,305,6101.373508820995,Philadelphia (PA)
T-6292,D-126,2018-06-24,1255,18884.182882200075,Philadelphia (PA)
T-6293,D-126,2018-04-12,1057,13788.121916812916,Philadelphia (PA)
T-6294,D-126,2018-04-04,1411,14650.842253463405,Philadelphia (PA)
T-6295,D-126,2018-05-03,1308,14420.546869279106,Philadelphia (PA)
T-6296,D-126,2018-04-29,1449,26976.854564132333,Philadelphia (PA)
T-6297,D-126,2018-06-21,868,8022.684157341944,Philadelphia (PA)
T-6298,D-126,2018-03-03,1194,16485.134106549438,Philadelphia (PA)
T-6299,D-126,2018-04-03,3690,72106.95297399876,Philadelphia (PA)
T-6300,D-126,2018-05-09,1118,14704.805199721774,Philadelphia (PA)
T-6301,D-127,2017-12-18,643,9296.530689669493,Philadelphia (PA)
T-6302,D-127,2018-02-23,748,10677.0111168961,Philadelphia (PA)
T-6303,D-127,2018-02-20,541,8580.978574296292,Philadelphia (PA)
T-6304,D-127,2018-03-06,2839,49169.19355992143,Philadelphia (PA)
T-6305,D-127,2018-02-05,448,7359.329941325053,Philadelphia (PA)
T-6306,D-127,2018-01-18,481,9813.819654585011,Philadelphia (PA)
T-6307,D-127,2018-01-26,814,11984.57594338957,Philadelphia (PA)
T-6308,D-127,2018-01-08,700,11215.789076724432,Philadelphia (PA)
T-6309,D-127,2017-11-15,797,10901.910855965323,Philadelphia (PA)
T-6310,D-127,2018-01-11,524,8633.617146276634,Philadelphia (PA)
T-6311,D-127,2018-02-27,526,7074.442088887605,Philadelphia (PA)
T-6312,D-127,2018-01-23,846,13689.855061765573,Philadelphia (PA)
T-6313,D-127,2017-12-29,1950,24799.69176026931,Philadelphia (PA)
T-6314,D-127,2017-11-10,888,11544.479037400675,Philadelphia (PA)
T-6315,D-127,2017-12-20,831,11836.746083062031,Philadelphia (PA)
T-6316,D-127,2018-02-21,709,11301.16154174346,Philadelphia (PA)
T-6317,D-127,2018-01-03,724,10713.035831330028,Philadelphia (PA)
T-6318,D-127,2018-03-06,729,9847.04337764639,Philadelphia (PA)
T-6319,D-127,2018-02-25,2259,54313.563798586896,Philadelphia (PA)
T-6320,D-127,2018-01-15,590,10471.063786120758,Philadelphia (PA)
T-6321,D-127,2017-12-12,832,11172.359520383456,Philadelphia (PA)
T-6322,D-127,2017-11-28,387,4471.163235286144,Philadelphia (PA)
T-6323,D-127,2017-11-29,565,7965.10873717292,Philadelphia (PA)
T-6324,D-127,2017-12-07,857,10888.33355203219,Philadelphia (PA)
T-6325,D-127,2017-12-26,563,10429.988717450053,Philadelphia (PA)
T-6326,D-127,2017-12-29,429,9181.77190336174,Philadelphia (PA)
T-6327,D-127,2018-03-08,974,11119.138466292932,Philadelphia (PA)
T-6328,D-127,2017-12-09,514,11582.826084573,Philadelphia (PA)
T-6329,D-127,2018-02-07,831,11021.722454359482,Philadelphia (PA)
T-6330,D-127,2017-12-17,1208,22386.06037967031,Philadelphia (PA)
T-6331,D-127,2018-02-15,950,10660.150046580413,Philadelphia (PA)
T-6332,D-127,2017-12-19,999,11260.890645336862,Philadelphia (PA)
T-6333,D-127,2018-01-08,857,12277.986037813094,Philadelphia (PA)
T-6334,D-127,2017-12-28,460,7684.653969276337,Philadelphia (PA)
T-6335,D-127,2018-01-11,723,11021.990434124997,Philadelphia (PA)
T-6336,D-127,2017-11-07,449,9081.34430133421,Philadelphia (PA)
T-6337,D-127,2017-11-22,2429,57391.70006488536,Philadelphia (PA)
T-6338,D-127,2018-02-08,495,9306.133460617792,Philadelphia (PA)
T-6339,D-127,2018-01-29,497,7870.1036783784675,Philadelphia (PA)
T-6340,D-127,2017-12-13,740,10778.308154254972,Philadelphia (PA)
T-6341,D-127,2018-02-13,1039,12161.49758075567,Philadelphia (PA)
T-6342,D-127,2018-01-14,1910,26989.51853466596,Philadelphia (PA)
T-6343,D-127,2018-02-08,660,10783.746148628956,Philadelphia (PA)
T-6344,D-127,2017-12-28,724,10363.797491682157,Philadelphia (PA)
T-6345,D-127,2017-11-11,577,4310.174379207923,Philadelphia (PA)
T-6346,D-127,2018-03-02,681,10289.115171853404,Philadelphia (PA)
T-6347,D-127,2017-12-13,755,10079.039798990048,Philadelphia (PA)
T-6348,D-127,2017-12-11,473,8111.680688078171,Philadelphia (PA)
T-6349,D-127,2018-01-28,1881,50131.48142173044,Philadelphia (PA)
T-6350,D-127,2017-11-13,810,10787.5620915112,Philadelphia (PA)
T-6351,D-128,2017-11-21,547,14045.70829325592,Philadelphia (PA)
T-6352,D-128,2017-11-07,382,3728.50419161228,Philadelphia (PA)
T-6353,D-128,2017-11-04,352,3847.016772537149,Philadelphia (PA)
T-6354,D-128,2017-11-17,2291,62071.224283061725,Philadelphia (PA)
T-6355,D-128,2017-10-14,934,22643.629794412976,Philadelphia (PA)
T-6356,D-128,2017-10-21,1379,36512.70047034158,Philadelphia (PA)
T-6357,D-128,2017-11-28,1077,9430.47226113066,Philadelphia (PA)
T-6358,D-128,2017-11-12,1050,26374.740188591357,Philadelphia (PA)
T-6359,D-128,2017-11-01,2506,30818.759607082637,Philadelphia (PA)
T-6360,D-128,2017-11-14,2524,26497.46349675661,Philadelphia (PA)
T-6361,D-128,2017-10-16,1902,27146.33647228215,Philadelphia (PA)
T-6362,D-128,2017-10-23,1979,28077.36361072307,Philadelphia (PA)
T-6363,D-128,2017-11-06,991,19251.65223241385,Philadelphia (PA)
T-6364,D-128,2017-11-29,413,5648.153345425947,Philadelphia (PA)
T-6365,D-128,2017-10-15,1319,22442.19446668943,Philadelphia (PA)
T-6366,D-128,2017-11-28,563,6288.961331403259,Philadelphia (PA)
T-6367,D-128,2017-11-18,1387,16109.014447132762,Philadelphia (PA)
T-6368,D-128,2017-10-16,2207,29911.51689099612,Philadelphia (PA)
T-6369,D-128,2017-11-07,1484,20056.56946043865,Philadelphia (PA)
T-6370,D-128,2017-10-18,813,7568.567693330208,Philadelphia (PA)
T-6371,D-128,2017-11-29,590,3899.42244284913,Philadelphia (PA)
T-6372,D-128,2017-11-30,346,4940.531287034372,Philadelphia (PA)
T-6373,D-128,2017-11-21,1218,12504.673168935084,Philadelphia (PA)
T-6374,D-128,2017-11-23,533,7059.0590651188,Philadelphia (PA)
T-6375,D-128,2017-11-21,2290,43542.6519188278,Philadelphia (PA)
T-6376,D-128,2017-10-18,2015,25844.57839864337,Philadelphia (PA)
T-6377,D-128,2017-11-06,2286,28693.729415463877,Philadelphia (PA)
T-6378,D-128,2017-10-12,1406,18247.314343506725,Philadelphia (PA)
T-6379,D-128,2017-11-29,1068,30467.06086219952,Philadelphia (PA)
T-6380,D-128,2017-11-26,813,8822.617408060672,Philadelphia (PA)
T-6381,D-128,2017-11-14,2774,31536.972130289905,Philadelphia (PA)
T-6382,D-128,2017-11-27,1494,25282.65579634777,Philadelphia (PA)
T-6383,D-128,2017-11-04,880,25915.62885071332,Philadelphia (PA)
T-6384,D-128,2017-10-17,1887,19721.533984784717,Philadelphia (PA)
T-6385,D-128,2017-10-28,1776,36030.13769672459,Philadelphia (PA)
T-6386,D-128,2017-12-01,1456,41038.57755469126,Philadelphia (PA)
T-6387,D-128,2017-11-02,2858,32033.7228532739,Philadelphia (PA)
T-6388,D-128,2017-11-13,682,7603.036479653131,Philadelphia (PA)
T-6389,D-128,2017-11-30,995,15730.84222045525,Philadelphia (PA)
T-6390,D-128,2017-10-30,2058,29946.354337358767,Philadelphia (PA)
T-6391,D-128,2017-10-22,1173,8746.646018354879,Philadelphia (PA)
T-6392,D-128,2017-11-21,403,4061.1949769472,Philadelphia (PA)
T-6393,D-128,2017-10-17,1925,26016.70450450693,Philadelphia (PA)
T-6394,D-128,2017-10-25,1301,30278.44814559428,Philadelphia (PA)
T-6395,D-128,2017-11-08,1362,28419.787140313903,Philadelphia (PA)
T-6396,D-128,2017-11-18,1354,9399.23831269028,Philadelphia (PA)
T-6397,D-128,2017-11-11,924,29934.086940564936,Philadelphia (PA)
T-6398,D-128,2017-11-13,608,11003.540341156044,Philadelphia (PA)
T-6399,D-128,2017-11-30,869,16029.258474993709,Philadelphia (PA)
T-6400,D-128,2017-11-20,1092,33018.358490100334,Philadelphia (PA)
T-6401,D-129,2018-01-20,3853,85276.20279733109,Philadelphia (PA)
